year,population,gdp,electricity_generation,primary_energy_consumption,renewables_electricity,renewables_percentage
2011,3821667.0,44138078208.0,0.0003812890389067259,0.0003255588525381902,0.0011750669156223715,78.2565130260521
2012,3804358.0,46940131328.0,0.0003618043285016728,0.00033718197146944366,0.0010757654861331572,75.50158394931363
2013,3786025.0,48532123648.0,0.00037708645430955753,0.00037990746621887006,0.0012322404659343435,82.97872340425532
2014,3774232.0,50778370048.0,0.00038816599552027407,0.00039687127199380186,0.0012412678686151814,81.2007874015748
2015,3771135.0,52238069760.0,0.00040535838705414446,0.00042093534125232446,0.0012593226739768565,78.88784165881245
2016,3771112.0,53661818880.0,0.00043363031979873134,0.0004450241932804234,0.001391724579962476,81.4977973568282
2017,3771904.0,56260120576.0,0.00043210210721794293,0.0004424653723216773,0.0013857063115085843,81.43236074270558
2018,3772323.0,58984800256.0,0.0004554073490749672,0.0004513376038299689,0.0014940351436786364,83.30536912751678
1990,79370192.0,2015547621376.0,0.020891430085668926,0.02597462872638602,0.0028737231867333292,3.4929227167989465
1991,79801984.0,2140549414912.0,0.02047155367909729,0.025342674297884463,0.002554754958677064,3.168915514248922
1992,80205024.0,2206446125056.0,0.020388648146589514,0.024838933527785552,0.0029685109148821246,3.6971105198066185
1993,80573496.0,2210102247424.0,0.019961894783404332,0.024728575854862583,0.0030873717168464873,3.9273478918256806
1994,80882120.0,2290161025024.0,0.02006581323889795,0.024497141961174928,0.0035267053139805883,4.462976714076274
1995,81123264.0,2356396687360.0,0.020356173629247756,0.02462491572541759,0.0039013425252353517,4.866650400705693
1996,81300864.0,2402605858816.0,0.021039284652860212,0.02543686740935133,0.003994625686270675,4.821224282264069
1997,81436096.0,2474738188288.0,0.02093689440994738,0.025110608443572612,0.003469531763668616,4.207952409627561
1998,81524384.0,2552402542592.0,0.021103851634398523,0.024902705789597593,0.003747876679661111,4.509576740649552
1999,81556968.0,2632654520320.0,0.021109964484721674,0.024555307121370346,0.004321116749894304,5.197813732942412
2000,81551680.0,2741356986368.0,0.02173920601486133,0.02470783887241967,0.005336699551488543,6.233633855292525
2001,81514568.0,2819462529024.0,0.02211934889433247,0.025170161438864302,0.0057023093600624694,6.546220809727787
2002,81443424.0,2851462971392.0,0.022302352350881887,0.02485371025414538,0.006692314520727668,7.619700214132761
2003,81346808.0,2863394193408.0,0.022949932431991008,0.02484595324726802,0.007021814718578244,7.7692691859497245
2004,81266672.0,2929753849856.0,0.023243349247502397,0.024842372137064254,0.008721975556802673,9.528584108616325
2005,81212168.0,2983874265088.0,0.023352234393883575,0.024549551323136267,0.009538955499418484,10.372527526463033
2006,81177816.0,3129394593792.0,0.02396848611708653,0.025167590226520768,0.01090961613979234,11.5579571537873
2007,81183832.0,3268102848512.0,0.024059414765643446,0.024120772235313066,0.0134478208602212,14.193159081525708
2008,81217488.0,3340933005312.0,0.024106789355647886,0.024376257806874455,0.014185058745822945,14.941836508288695
2009,81260624.0,3189039955968.0,0.02241352981613425,0.02287392011947079,0.014434816886659454,16.35359492721508
2010,81325088.0,3356793241600.0,0.023791595510860263,0.023834066569778014,0.015825036899508458,16.890145006664206
2011,81423384.0,3519131418624.0,0.02304773803716147,0.02298795803367583,0.018662650475518437,20.561615223949875
2012,81545568.0,3536438165504.0,0.02362387418011873,0.02330597672857045,0.021521327991117032,23.13290422744768
2013,81680592.0,3553715290112.0,0.02403496336435083,0.023966462320546646,0.022920575406646874,24.215546018121124
2014,81858824.0,3610400784384.0,0.02360935616060124,0.02298718357212657,0.02445523386238928,26.30267331218849
2015,82073232.0,3672553029632.0,0.02440058822430447,0.0234233417295911,0.028404722535255767,29.5598665977735
2016,82331432.0,3735419092992.0,0.02448846044769981,0.02380763574602496,0.028537124441241384,29.59108850648236
2017,82624368.0,3827498221568.0,0.024605750763275324,0.024116113074632732,0.03254679579864679,33.58797590211788
2018,82896696.0,3885961314304.0,0.024095709814437174,0.023511748064361914,0.033411921888893734,35.21064231238801
2000,19665506.0,39519514624.0,0.00027240389252554663,0.0002562166632638891,0.0009854914593247803,91.86535764375876
2001,20195584.0,41144434688.0,0.0002953270812373739,0.0002577098251308572,0.0009854914593247803,84.73479948253558
2002,20758324.0,42979041280.0,0.00027163978623515246,0.00023575229128631437,0.0007537881238499465,70.46413502109704
2003,21329520.0,45217304576.0,0.00021891645219794986,0.00021573400916111184,0.0005822674729140306,67.5392670157068
2004,21906448.0,47687385088.0,0.00022464724937590664,0.00025515100417211107,0.0007883931674598243,89.11564625850342
2005,22496952.0,50453082112.0,0.00025521150099167624,0.0002622636590404901,0.0008395484493179045,83.53293413173654
2006,23098590.0,53573709824.0,0.0003140476853520328,0.0002550890472481705,0.0008395484493179045,67.88321167883211
2007,23708328.0,55855472640.0,0.00025864997929845034,0.0002406406925852264,0.0005581943990984634,54.800590841949784
2008,24326092.0,60944891904.0,0.0003109912601904558,0.00028464249996782885,0.0009238042076723895,75.42997542997541
2009,24950768.0,63844990976.0,0.0003354426614830715,0.00032764680087498787,0.0010261147713885499,77.67653758542143
2010,25574722.0,68838727680.0,0.0003793787731807403,0.00033769001824575644,0.0010456741438636982,69.98992950654582
2011,26205940.0,78458888192.0,0.0004175840877004523,0.0004249687370008565,0.0011299299022181832,68.7099725526075
2012,26858760.0,85729714176.0,0.00044776628617102486,0.00043613957038734374,0.0012051582578918305,68.34470989761091
2013,27525586.0,92004286464.0,0.0004787125909319915,0.00045851841131468244,0.0012292313317073978,65.20351157222666
2014,28196356.0,95677579264.0,0.00048253312238396277,0.00046529030310138827,0.001251799838409492,65.87490102929533
2015,28870946.0,99411263488.0,0.0004267533631851832,0.0005075697079984425,0.0008741534929277822,52.01432408236347
2016,29554298.0,103444160512.0,0.000435540585524717,0.0005137592047001067,0.0008365393150909585,48.7719298245614
2017,30222266.0,111867617280.0,0.0004905562384331022,0.000514731928405974,0.000853089553339161,44.1588785046729
2018,30870648.0,118873890816.0,0.0005490103696482616,0.0005935783098127605,0.0009132722378780789,42.24077940153097
1990,10302255.0,161708982272.0,0.0013287808389955838,0.0017784053490981155,0.00026630837908471163,5.0891316848763655
1991,10391552.0,168230944768.0,0.0013654579409345074,0.0018042413863813389,0.0004664158051766136,8.673754896474538
1992,10478389.0,170928734208.0,0.001422001806423681,0.0018360624625172225,0.0003325093320775213,5.9376679204728635
1993,10563442.0,169706668032.0,0.0014567686426366193,0.001860306206855173,0.0003505641374391967,6.110674009965906
1994,10647420.0,174662615040.0,0.0015431126534511683,0.0018919785863735989,0.00039720571795685806,6.536271354295618
1995,10727928.0,179928432640.0,0.001577879489664106,0.0019610667522597437,0.0005356258923963691,8.619854721549638
1996,10803809.0,186744569856.0,0.0016206694419261837,0.002010675661258969,0.0006605049628146237,10.348892032060347
1997,10875274.0,196868816896.0,0.001653908065558333,0.0020679424460572503,0.0005897903084813952,9.055209055209055
1998,10939474.0,206380728320.0,0.001764703477665498,0.002196372953693686,0.0005702309360062469,8.205239229270406
1999,10993861.0,214634217472.0,0.0018869604841285764,0.00219595164661089,0.0007146693788996499,9.617331443612068
2000,11038112.0,225054588928.0,0.002040927901643016,0.0023096240149646785,0.0006228907849778001,7.749906402096592
2001,11072182.0,236462129152.0,0.0020279380947063135,0.0023280438084522137,0.0004423427313610464,5.538809344385832
2002,11096620.0,247945854976.0,0.0020611767183384634,0.002330187518020558,0.0005386350266233151,6.6357738646895275
2003,11110488.0,264671526912.0,0.0022120877106913254,0.0024661519876081686,0.0008861900298355658,10.172711571675302
2004,11115089.0,280566759424.0,0.0022464724937590664,0.002465631549447068,0.0008891991640625118,10.051020408163266
2005,11113450.0,284786819072.0,0.002270541841906485,0.002474144430796504,0.0009644275197361591,10.785798418307252
2006,11106097.0,303593193472.0,0.002298813774651072,0.0025466340318069866,0.0011540029760337505,12.747216220707994
2007,11091491.0,316350857216.0,0.0023958552735311406,0.002596472181424792,0.0006905963050840827,7.319406793174932
2008,11073621.0,318127308800.0,0.00240387838958028,0.002548362629984929,0.0008651260902469446,9.13858868404323
2009,11055503.0,307180732416.0,0.002333198557718813,0.002454268649596365,0.0012277267645939248,13.361716063533649
2010,11033784.0,292966531072.0,0.0021922209471410756,0.002342987818506683,0.001584309170487013,18.351341930986404
2011,11004730.0,268611518464.0,0.002261372566421754,0.0022986762265043777,0.0012262221974804518,13.769217773272512
2012,10963633.0,248992874496.0,0.0023209728570725047,0.0021624763206057928,0.0015241264859480956,16.674897119341566
2013,10914501.0,240930471936.0,0.00218228756536595,0.0020323729760229614,0.002160558374947152,25.140056022408963
2014,10862972.0,241776394240.0,0.0019236375860675,0.0019060242210309295,0.0018325627442100495,24.190665342601786
2015,10806644.0,241242128384.0,0.0019801814515566737,0.001929648396129474,0.0022342821635073264,28.651360216091064
2016,10749742.0,241653891072.0,0.0020787511630175307,0.0019002002701805146,0.0022403004319612183,27.36629296085279
2017,10692230.0,245290991616.0,0.002108169255197709,0.00199441816441696,0.002076302616592667,25.009061254077565
2018,10633275.0,250035847168.0,0.002034432998174665,0.0020060226962710314,0.002428371321145337,30.30985915492958
2000,11735893.0,68715679744.0,0.00023037804655386346,0.00029341560039781544,0.0005160665199212209,56.882255389718075
2001,12009197.0,70380544000.0,0.00022273698364992105,0.000305893724879449,0.0004498655669284112,51.28644939965695
2002,12289867.0,73277358080.0,0.00023458063115103177,0.0003092022246178762,0.00040171941929727684,43.48534201954398
2003,12570507.0,75358445568.0,0.00029227065607579695,0.00033965405273467296,0.0005311121910559503,46.1437908496732
2004,12852433.0,78110564352.0,0.0002578858730080561,0.0003204350149283039,0.0004995162816730184,49.18518518518518
2005,13132818.0,80887496704.0,0.00031672205736841256,0.0003308685609198982,0.0006304136205451649,50.54282267792522
2006,13412401.0,85203984384.0,0.00031672205736841256,0.0003508930387374948,0.0006439547245664214,51.62846803377564
2007,13696609.0,90478133248.0,0.0003446119369678024,0.0003762767904759519,0.0006785597681762991,50.0
2008,13979451.0,93355040768.0,0.0003224528545463694,0.00034934411563898024,0.000711660244672704,56.042654028436026
2009,14259415.0,93747200000.0,0.00032665543914353775,0.0003653475890928329,0.0006048359796161246,47.017543859649116
2010,14543126.0,96368689152.0,0.000305260463012499,0.0003591209182368043,0.0008049434057080267,66.9586983729662
2011,14833458.0,100319617024.0,0.00031634000422321544,0.00036633889987588227,0.0008079525399349726,64.85507246376812
2012,15128307.0,103417749504.0,0.00035569147817851886,0.00039237319931571547,0.0009358407445801731,66.80988184747582
2013,15422663.0,107344740352.0,0.0003843454640683029,0.00041966522431154254,0.0010261147713885499,67.79324055666004
2014,15713744.0,111915376640.0,0.0004084148122157214,0.0004424653723216773,0.0010968294257217785,68.19457436856877
2015,16001105.0,116637179904.0,0.00043706879810550544,0.000494255165043611,0.0010667380834523195,61.97552447552448
2016,16291004.0,120159256576.0,0.0004596099336721355,0.0005390809995146232,0.0011434710062394398,63.17539484621779
2017,16578718.0,123767644160.0,0.00048444338810994835,0.0005846255343033462,0.0013405692981043958,70.26813880126184
2018,16850176.0,127549980672.0,0.0005394590410183336,0.0006011494459182998,0.0013796880430546924,64.94334277620398
2000,8336973.0,8142368256.0,2.865398588978401e-05,4.6511062802196056e-05,6.168725165239083e-05,54.666666666666664
2001,8445722.0,8530150912.0,3.591299564852929e-05,5.1120657943375466e-05,8.275119124101209e-05,58.510638297872354
2002,8577787.0,9080053760.0,3.7823261374514893e-05,5.3332520128054305e-05,8.876945969490388e-05,59.59595959595959
2003,8772259.0,9309106176.0,3.323862363214945e-05,5.1771205644751597e-05,6.018268453891789e-05,45.97701149425288
2004,8961046.0,9645747200.0,3.591299564852929e-05,5.612058170538056e-05,8.275119124101209e-05,58.510638297872354
2005,9140112.0,10059821056.0,3.3620676777346573e-05,5.673395525239234e-05,7.37237885601744e-05,55.68181818181818
2006,9330632.0,10279821312.0,3.247451734175521e-05,5.771907034304762e-05,6.921008721975557e-05,54.117647058823536
2007,9547087.0,11105668096.0,3.591299564852929e-05,6.13807245479361e-05,7.97420570140662e-05,56.382978723404264
2008,9779793.0,11730749440.0,3.667710193892353e-05,6.199409809494788e-05,7.823748990059325e-05,54.16666666666667
2009,10021319.0,11707655168.0,3.667710193892353e-05,6.516009690831169e-05,7.823748990059325e-05,54.16666666666667
2010,10270728.0,12362233856.0,3.514888935813505e-05,7.481918135064867e-05,7.221922144670145e-05,52.17391304347826
2011,10527711.0,13233698816.0,3.247451734175521e-05,7.625038629367615e-05,6.168725165239083e-05,48.23529411764706
2012,10788696.0,14087314432.0,2.712577330899553e-05,7.392080595351021e-05,7.37237885601744e-05,69.01408450704226
2013,11055433.0,14709018624.0,2.445140129261569e-05,6.55752082987136e-05,7.221922144670145e-05,75.0
2014,11333362.0,14874104832.0,2.636166701860129e-05,6.783044033015085e-05,6.319181876586377e-05,60.86956521739131
2015,11626003.0,14900875264.0,4.355405855247169e-05,8.267531930631467e-05,0.00013541104021256523,78.94736842105264
2016,11930991.0,15905507328.0,6.151055637673635e-05,9.33504973012772e-05,0.00016550238248202418,68.32298136645963
2017,12240791.0,18022438912.0,6.762340669989026e-05,9.395767515589493e-05,0.0001850617549571725,69.49152542372882
2018,12554871.0,19045322752.0,5.69259186343709e-05,8.559349042391614e-05,0.00011434710062394397,51.006711409395976
2000,1230855.0,1486201600.0,1.1461594355913603e-06,4.485681293298247e-06,0.0,0.0
2001,1257390.0,1520990592.0,1.1461594355913603e-06,4.597203756391297e-06,0.0,0.0
2002,1285682.0,1507700352.0,7.641062903942403e-07,4.733508989060581e-06,0.0,0.0
2003,1315670.0,1522869248.0,7.641062903942403e-07,5.780581003656443e-06,0.0,0.0
2004,1347012.0,1573921408.0,1.1461594355913603e-06,6.034604391812837e-06,0.0,0.0
2005,1379714.0,1653070464.0,1.1461594355913603e-06,6.139931162511828e-06,0.0,0.0
2006,1414094.0,1701900928.0,1.1461594355913603e-06,6.3134105495454626e-06,0.0,0.0
2007,1450574.0,1768964992.0,1.1461594355913603e-06,6.815261633464189e-06,0.0,0.0
2008,1488437.0,1837842560.0,1.1461594355913603e-06,6.592216707278088e-06,0.0,0.0
2009,1527207.0,1913611648.0,1.1461594355913603e-06,6.895805634586946e-06,0.0,0.0
2010,1567226.0,2015432192.0,1.1461594355913603e-06,7.118850560773048e-06,0.0,0.0
2011,1609025.0,2192198912.0,1.1461594355913603e-06,7.248960101048273e-06,0.0,0.0
2012,1652720.0,2160239104.0,1.1461594355913603e-06,7.422439488081907e-06,0.0,0.0
2013,1697757.0,2238347520.0,1.1461594355913603e-06,7.63928872187395e-06,0.0,0.0
2014,1743318.0,2253617152.0,1.1461594355913603e-06,8.110161343822385e-06,0.0,0.0
2015,1788931.0,2372699648.0,2.2923188711827207e-06,8.450924425495593e-06,0.0,0.0
2016,1834554.0,2506111488.0,3.0564251615769613e-06,8.866035815897504e-06,0.0,0.0
2017,1879835.0,2652453632.0,3.0564251615769613e-06,6.852435787828537e-06,0.0,0.0
2018,1924954.0,2752462080.0,3.0564251615769613e-06,6.895805634586946e-06,0.0,0.0
2000,8360224.0,12590116864.0,2.0248816695447367e-05,4.161646581088996e-05,4.212787917724252e-05,52.83018867924528
2001,8511728.0,12654294016.0,2.1777029276235846e-05,4.542062094084179e-05,4.212787917724252e-05,49.12280701754387
2002,8661546.0,12820096000.0,2.0248816695447367e-05,4.9912497926534096e-05,3.911874495029663e-05,49.056603773584904
2003,8812248.0,13072601088.0,1.9484710405053128e-05,4.6052581565035745e-05,3.761417783682368e-05,49.01960784313725
2004,8961495.0,12808948736.0,2.0248816695447367e-05,5.3289150281295896e-05,3.911874495029663e-05,49.056603773584904
